0	0.249707174039	0.000051897812	0.249738748483	0.249714864451	0.249717702628	0.249719884892	0.249677338208	0.249712524948	0.249683759093	0.249695910359	0.249711187993	0.249699819335
1	0.069484438325	0.000013007879	0.069478469825	0.069483662720	0.069490554498	0.069490423288	0.069481423458	0.069485234115	0.069482064950	0.069486761812	0.069488043626	0.069477744959
2	0.030064354003	0.000008223520	0.030061719979	0.030066235800	0.030059290322	0.030064875419	0.030066274517	0.030066228487	0.030067080391	0.030064594353	0.030067009989	0.030060230770
3	0.016081094974	0.000005158800	0.016078664118	0.016079819247	0.016080310091	0.016080364721	0.016084359733	0.016081764686	0.016083610740	0.016081166374	0.016079305243	0.016081584786
4	0.009882174454	0.000002578080	0.009881625763	0.009882870739	0.009883491233	0.009882239208	0.009880507628	0.009881596893	0.009882293318	0.009882618124	0.009883124458	0.009881377172
5	0.006703061126	0.000002604206	0.006704415369	0.006703925693	0.006702732840	0.006703227263	0.006703346088	0.006701936310	0.006702199816	0.006702994448	0.006704075206	0.006701758232
6	0.004891871528	0.000001219073	0.004892011456	0.004891644725	0.004891536487	0.004891642965	0.004892438903	0.004891594591	0.004892760686	0.004891397174	0.004891840118	0.004891848180
7	0.003777653660	0.000001642367	0.003777362578	0.003777536938	0.003778007260	0.003778387029	0.003776593368	0.003777048854	0.003777671580	0.003777777630	0.003778508091	0.003777643277
8	0.003051832581	0.000000616918	0.003051652855	0.003052126328	0.003051564232	0.003051899587	0.003052052003	0.003051942342	0.003051795365	0.003052046016	0.003051752500	0.003051494586
9	0.002558897474	0.000000746596	0.002558451325	0.002558904495	0.002559183924	0.002559034299	0.002558974091	0.002559047049	0.002558828712	0.002559281811	0.002558650118	0.002558618913
10	0.002214213070	0.000000634708	0.002214105517	0.002214316807	0.002213872452	0.002214288278	0.002214259159	0.002213977306	0.002214587126	0.002214384425	0.002213978923	0.002214360705
11	0.001969675717	0.000000376554	0.001969496922	0.001969493697	0.001969608083	0.001969654678	0.001969805019	0.001969621972	0.001969653408	0.001969711713	0.001969879723	0.001969831962
12	0.001795538255	0.000000395961	0.001795570142	0.001795292166	0.001795609333	0.001795548394	0.001795601701	0.001795405911	0.001795767746	0.001795382486	0.001795582444	0.001795622227
13	0.001674062998	0.000000417879	0.001673943818	0.001674219487	0.001673790650	0.001674251587	0.001674107421	0.001674067612	0.001673996293	0.001673946316	0.001674221187	0.001674085606
14	0.001593828806	0.000000379620	0.001593994436	0.001593907610	0.001593743625	0.001593728810	0.001593805617	0.001593706582	0.001593783149	0.001593681428	0.001593843965	0.001594092841
15	0.001548291653	0.000000402602	0.001548325698	0.001548125014	0.001548499773	0.001548283749	0.001548336581	0.001548306509	0.001548050630	0.001548462664	0.001548353979	0.001548171933
16	0.001533403605	0.000000413337	0.001533224764	0.001533433103	0.001533328899	0.001533203753	0.001533542587	0.001533399503	0.001533324432	0.001533622833	0.001533362554	0.001533593624
17	0.001548291653	0.000000402602	0.001548325698	0.001548125014	0.001548499773	0.001548283749	0.001548336581	0.001548306509	0.001548050630	0.001548462664	0.001548353979	0.001548171933
18	0.001593828806	0.000000379620	0.001593994436	0.001593907610	0.001593743625	0.001593728810	0.001593805617	0.001593706582	0.001593783149	0.001593681428	0.001593843965	0.001594092841
19	0.001674062998	0.000000417879	0.001673943818	0.001674219487	0.001673790650	0.001674251587	0.001674107421	0.001674067612	0.001673996293	0.001673946316	0.001674221187	0.001674085606
20	0.001795538255	0.000000395961	0.001795570142	0.001795292166	0.001795609333	0.001795548394	0.001795601701	0.001795405911	0.001795767746	0.001795382486	0.001795582444	0.001795622227
21	0.001969675717	0.000000376554	0.001969496922	0.001969493697	0.001969608083	0.001969654678	0.001969805019	0.001969621972	0.001969653408	0.001969711713	0.001969879723	0.001969831962
22	0.002214213070	0.000000634708	0.002214105517	0.002214316807	0.002213872452	0.002214288278	0.002214259159	0.002213977306	0.002214587126	0.002214384425	0.002213978923	0.002214360705
23	0.002558897474	0.000000746596	0.002558451325	0.002558904495	0.002559183924	0.002559034299	0.002558974091	0.002559047049	0.002558828712	0.002559281811	0.002558650118	0.002558618913
24	0.003051832581	0.000000616918	0.003051652855	0.003052126328	0.003051564232	0.003051899587	0.003052052003	0.003051942342	0.003051795365	0.003052046016	0.003051752500	0.003051494586
25	0.003777653660	0.000001642367	0.003777362578	0.003777536938	0.003778007260	0.003778387029	0.003776593368	0.003777048854	0.003777671580	0.003777777630	0.003778508091	0.003777643277
26	0.004891871528	0.000001219073	0.004892011456	0.004891644725	0.004891536487	0.004891642965	0.004892438903	0.004891594591	0.004892760686	0.004891397174	0.004891840118	0.004891848180
27	0.006703061126	0.000002604206	0.006704415369	0.006703925693	0.006702732840	0.006703227263	0.006703346088	0.006701936310	0.006702199816	0.006702994448	0.006704075206	0.006701758232
28	0.009882174454	0.000002578080	0.009881625763	0.009882870739	0.009883491233	0.009882239208	0.009880507628	0.009881596893	0.009882293318	0.009882618124	0.009883124458	0.009881377172
29	0.016081094974	0.000005158800	0.016078664118	0.016079819247	0.016080310091	0.016080364721	0.016084359733	0.016081764686	0.016083610740	0.016081166374	0.016079305243	0.016081584786
30	0.030064354003	0.000008223520	0.030061719979	0.030066235800	0.030059290322	0.030064875419	0.030066274517	0.030066228487	0.030067080391	0.030064594353	0.030067009989	0.030060230770
31	0.069484438325	0.000013007879	0.069478469825	0.069483662720	0.069490554498	0.069490423288	0.069481423458	0.069485234115	0.069482064950	0.069486761812	0.069488043626	0.069477744959
