# Omega RhoOverOmega_mean RhoOverOmega_error RhoOverOmega_sample_0 RhoOverOmega_sample_1 RhoOverOmega_sample_2 RhoOverOmega_sample_3 RhoOverOmega_sample_4 RhoOverOmega_sample_5 RhoOverOmega_sample_6 RhoOverOmega_sample_7 RhoOverOmega_sample_8 RhoOverOmega_sample_9
1.000000000000000021e-08 2.689624555574541276e+00 1.482987938861781707e+00 3.201956597712913410e+00 2.622107528653299546e+00 3.081691052261183117e+00 2.233196720351587228e+00 2.317507639785977513e+00 3.575431761147224830e+00 2.777498955521734203e+00 2.185853662438912881e+00 2.941476032015113429e+00 2.118210714819527940e+00
1.670006680026720185e-03 2.692141067325243053e+00 1.480589674982256909e+00 3.203498531278375250e+00 2.624776702737869449e+00 3.083315189514669985e+00 2.236326681434141150e+00 2.320525891210418301e+00 3.576300893703816541e+00 2.779916849773434784e+00 2.189001741303288728e+00 2.943535729310669424e+00 2.121316209397323238e+00
3.340013360053440371e-03 2.699689405558724165e+00 1.473378497052042713e+00 3.208118998967153246e+00 2.632784143693173817e+00 3.088183045973227792e+00 2.245724288813470970e+00 2.329586883989856805e+00 3.578902838351268212e+00 2.787168232621956676e+00 2.198454567683277627e+00 2.949710951964347405e+00 2.130642689606425666e+00
5.010020040080160122e-03 2.712265775040628490e+00 1.461305555741442275e+00 3.215801945040276610e+00 2.646129371780578055e+00 3.096280891033689198e+00 2.261412403615196798e+00 2.344709042338317673e+00 3.583221234248380238e+00 2.799246016087064248e+00 2.214237600297514152e+00 2.959989967450339154e+00 2.146219858755095355e+00
6.680026720106880742e-03 2.729863171637040953e+00 1.444290481360204437e+00 3.226520423325895948e+00 2.664810802543067236e+00 3.107585626458494232e+00 2.283428086586774430e+00 2.365922093623130440e+00 3.589228809215338600e+00 2.816137761736222878e+00 2.236392230670398718e+00 2.974352808676658189e+00 2.168096257048233610e+00
8.350033400133601361e-03 2.752470367519386674e+00 1.422222987729320209e+00 3.240236322388536649e+00 2.688824571033221478e+00 3.122064470211380449e+00 2.311821019991187054e+00 2.393265587450928322e+00 3.596887376089566324e+00 2.837824747754512877e+00 2.264974205101133453e+00 2.992770660209095990e+00 2.196337793078993350e+00
1.002004008016032024e-02 2.780070498002983115e+00 1.394965191626422962e+00 3.256899991270981509e+00 2.718162889878280364e+00 3.139674523297915965e+00 2.346651267196159907e+00 2.426786794897928257e+00 3.606147833016257742e+00 2.864280673347831208e+00 2.300051380210071272e+00 3.015205010876573333e+00 2.231025641756319011e+00
1.169004676018704086e-02 2.812639258708712120e+00 1.362354719069039488e+00 3.276449776154518378e+00 2.752811946943919175e+00 3.160362229110985410e+00 2.387986341750106600e+00 2.466537967039177826e+00 3.616950172758671478e+00 2.895470011869594629e+00 2.341700779745544025e+00 3.041606584837365901e+00 2.272253469415587368e+00
1.336005344021376148e-02 2.850142726187994580e+00 1.324208693834424855e+00 3.298811481373622900e+00 2.792749352543624664e+00 3.184062737617447958e+00 2.435897554447628899e+00 2.512572925017470205e+00 3.629223507508723578e+00 2.931346028984830543e+00 2.390004915882120606e+00 3.071914067479719179e+00 2.320123934442061664e+00
1.503006012024048210e-02 2.892534820731690104e+00 1.280328723934905044e+00 3.323897771142949154e+00 2.837941151953038865e+00 3.210699189574421020e+00 2.490455606768739560e+00 2.564942958678986695e+00 3.642886116810424291e+00 2.971848488030448543e+00 2.445047337135018761e+00 3.106052647010364876e+00 2.374744411766029017e+00
1.670006680026720272e-02 2.939754437174488810e+00 1.230507031539788354e+00 3.351607531249893412e+00 2.888338426860447061e+00 3.240181938824763019e+00 2.551725403438353634e+00 2.623692012835811216e+00 3.657845527186351031e+00 3.016901071763302244e+00 2.506907368425050908e+00 3.143932397567735126e+00 2.436221886863410901e+00
1.837007348029392334e-02 2.991722278150654279e+00 1.174533911701928224e+00 3.381825212735693142e+00 2.943873519449102805e+00 3.272407733559939302e+00 2.619760066310500513e+00 2.688851150047605554e+00 3.673998632819140742e+00 3.066408557960956571e+00 2.575654017577979182e+00 3.185446535059429429e+00 2.504656970827328966e+00
2.004008016032064049e-02 3.048337434547101932e+00 1.112206772370942787e+00 3.414420182217547062e+00 3.004455925187738963e+00 3.307258880265468548e+00 2.694594147287499464e+00 2.760432294423342814e+00 3.691231867183114357e+00 3.120253795873511038e+00 2.651339037562849832e+00 3.230469582718657584e+00 2.580137000915920797e+00
2.171008684034736111e-02 3.109473769682438604e+00 1.043341138013878622e+00 3.449246105863716938e+00 3.069967915093304356e+00 3.344602416687970425e+00 2.776236060051986421e+00 2.838421280977613481e+00 3.709421435786000920e+00 3.178294541112256510e+00 2.733989155758954404e+00 3.278855489367070053e+00 2.662728209631509468e+00
2.338009352037408173e-02 3.174976176862882582e+00 9.677842683191738571e-01 3.486140396055560142e+00 3.140259964916675806e+00 3.384289322614728590e+00 2.864659779612558577e+00 2.922770262013056897e+00 3.728433620150978456e+00 3.240360218089601396e+00 2.823597511119523507e+00 3.330435749511330812e+00 2.752466973029535691e+00
