# Omega RhoOverOmega_mean RhoOverOmega_error RhoOverOmega_sample_0 RhoOverOmega_sample_1 RhoOverOmega_sample_2 RhoOverOmega_sample_3 RhoOverOmega_sample_4 RhoOverOmega_sample_5 RhoOverOmega_sample_6 RhoOverOmega_sample_7 RhoOverOmega_sample_8 RhoOverOmega_sample_9
0.000000000000000000e+00 1.058058217167854309e-01 2.499541733413934708e-04 1.059532240033149719e-01 1.058671623468399048e-01 1.058507785201072693e-01 1.057387888431549072e-01 1.057714447379112244e-01 1.057558730244636536e-01 1.056632846593856812e-01 1.057734414935112000e-01 1.058701649308204651e-01 1.057681962847709656e-01
8.016032064128256196e-02 1.262085139751434326e-01 8.522578718839213252e-05 1.261704117059707642e-01 1.262080669403076172e-01 1.262144446372985840e-01 1.262380033731460571e-01 1.262191087007522583e-01 1.261829286813735962e-01 1.262555718421936035e-01 1.261994093656539917e-01 1.262023299932479858e-01 1.262511610984802246e-01
1.603206412825651239e-01 1.523161828517913818e-01 3.351515624672174454e-04 1.520825624465942383e-01 1.522527188062667847e-01 1.522319763898849487e-01 1.523771136999130249e-01 1.523537486791610718e-01 1.523589193820953369e-01 1.524834930896759033e-01 1.523574739694595337e-01 1.522329300642013550e-01 1.523734182119369507e-01
2.404809619238476859e-01 1.670852005481719971e-01 2.986992476508021355e-04 1.669118106365203857e-01 1.671073436737060547e-01 1.670041978359222412e-01 1.671544462442398071e-01 1.671781837940216064e-01 1.671484261751174927e-01 1.672358959913253784e-01 1.671729534864425659e-01 1.670186072587966919e-01 1.670839637517929077e-01
3.206412825651302478e-01 1.694940477609634399e-01 2.028837479883804917e-04 1.695037484169006348e-01 1.696005016565322876e-01 1.694243997335433960e-01 1.695070564746856689e-01 1.695262193679809570e-01 1.694845557212829590e-01 1.694591045379638672e-01 1.695302575826644897e-01 1.694710850715637207e-01 1.693504750728607178e-01
4.008016032064127820e-01 1.652251034975051880e-01 3.759681712836027145e-04 1.654201000928878784e-01 1.653739213943481445e-01 1.652319580316543579e-01 1.651809215545654297e-01 1.651848405599594116e-01 1.651367098093032837e-01 1.650646775960922241e-01 1.652050614356994629e-01 1.652881056070327759e-01 1.650252938270568848e-01
4.809619238476953718e-01 1.590208262205123901e-01 4.768279904965311289e-04 1.592963784933090210e-01 1.591436862945556641e-01 1.591253280639648438e-01 1.589520722627639771e-01 1.589203774929046631e-01 1.588660180568695068e-01 1.588223874568939209e-01 1.589333415031433105e-01 1.591528803110122681e-01 1.588704138994216919e-01
5.611222444889779615e-01 1.529565751552581787e-01 4.540221998468041420e-04 1.532019525766372681e-01 1.530138403177261353e-01 1.531420350074768066e-01 1.528885364532470703e-01 1.528266817331314087e-01 1.527824848890304565e-01 1.528128981590270996e-01 1.528458446264266968e-01 1.531090289354324341e-01 1.529299467802047729e-01
6.412825651302604957e-01 1.473805308341979980e-01 3.714646445587277412e-04 1.475131064653396606e-01 1.473599970340728760e-01 1.475932002067565918e-01 1.473287940025329590e-01 1.472483873367309570e-01 1.472366154193878174e-01 1.473387926816940308e-01 1.472817212343215942e-01 1.474958658218383789e-01 1.474773734807968140e-01
7.214428857715430299e-01 1.419668495655059814e-01 3.223857493139803410e-04 1.419552564620971680e-01 1.418856829404830933e-01 1.421540826559066772e-01 1.419357806444168091e-01 1.418686360120773315e-01 1.418969333171844482e-01 1.420299708843231201e-01 1.419017910957336426e-01 1.420034468173980713e-01 1.421599984169006348e-01
8.016032064128255641e-01 1.363560259342193604e-01 3.642169758677482605e-04 1.362155079841613770e-01 1.362427622079849243e-01 1.364731788635253906e-01 1.363421678543090820e-01 1.363193094730377197e-01 1.363850086927413940e-01 1.365092694759368896e-01 1.363455951213836670e-01 1.363049149513244629e-01 1.365969330072402954e-01
8.817635270541082093e-01 1.303754001855850220e-01 4.503802338149398565e-04 1.301405876874923706e-01 1.302655786275863647e-01 1.303860694169998169e-01 1.303747594356536865e-01 1.304144561290740967e-01 1.304989904165267944e-01 1.305889189243316650e-01 1.304124146699905396e-01 1.302470862865447998e-01 1.306114345788955688e-01
9.619238476953907435e-01 1.240352541208267212e-01 5.263921339064836502e-04 1.237478256225585938e-01 1.239510178565979004e-01 1.239220276474952698e-01 1.240456625819206238e-01 1.241521462798118591e-01 1.242288574576377869e-01 1.242683231830596924e-01 1.241099834442138672e-01 1.238608807325363159e-01 1.242184117436408997e-01
1.042084168336673278e+00 1.174565702676773071e-01 5.718130851164460182e-04 1.171608865261077881e-01 1.174110174179077148e-01 1.172299981117248535e-01 1.174718365073204041e-01 1.176340430974960327e-01 1.176887080073356628e-01 1.176766455173492432e-01 1.175507605075836182e-01 1.172710582613945007e-01 1.175537779927253723e-01
1.122244488977955923e+00 1.107919588685035706e-01 5.856242496520280838e-04 1.105230450630187988e-01 1.107969656586647034e-01 1.104760840535163879e-01 1.108144372701644897e-01 1.110111027956008911e-01 1.110274940729141235e-01 1.109736859798431396e-01 1.108889728784561157e-01 1.106338724493980408e-01 1.107823401689529419e-01
1.202404809619238346e+00 1.041733771562576294e-01 5.782953812740743160e-04 1.039575114846229553e-01 1.042295470833778381e-01 1.038023978471755981e-01 1.042057424783706665e-01 1.044097393751144409e-01 1.043783724308013916e-01 1.042955070734024048e-01 1.042603328824043274e-01 1.040658727288246155e-01 1.040519475936889648e-01
1.282565130260520991e+00 9.768617153167724609e-02 5.676722503267228603e-04 9.753357619047164917e-02 9.778671711683273315e-02 9.729596972465515137e-02 9.772676229476928711e-02 9.791281074285507202e-02 9.783500432968139648e-02 9.773917496204376221e-02 9.776201844215393066e-02 9.764285385608673096e-02 9.745892137289047241e-02
1.362725450901803637e+00 9.135434031486511230e-02 5.596157861873507500e-04 9.126646071672439575e-02 9.149230271577835083e-02 9.098248928785324097e-02 9.140303730964660645e-02 9.155429154634475708e-02 9.142845124006271362e-02 9.133313596248626709e-02 9.141816198825836182e-02 9.137880057096481323e-02 9.104482084512710571e-02
1.442885771543086060e+00 8.515354245901107788e-02 5.514238146133720875e-04 8.512507379055023193e-02 8.531259000301361084e-02 8.483511209487915039e-02 8.520857989788055420e-02 8.530705422163009644e-02 8.515001833438873291e-02 8.506435155868530273e-02 8.520090579986572266e-02 8.523880690336227417e-02 8.478871732950210571e-02
1.523046092184368705e+00 7.902382314205169678e-02 5.431135068647563457e-04 7.904499024152755737e-02 7.918804883956909180e-02 7.879073172807693481e-02 7.908709347248077393e-02 7.912054657936096191e-02 7.894405722618103027e-02 7.887709140777587891e-02 7.906046509742736816e-02 7.916238903999328613e-02 7.863392680883407593e-02
